LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
species	Bifidobacterium adolescentis	1680	103	15584	72	15481	1.0067	0.0005
species	Odoribacter laneus	626933	97	4784	68	582	8.2199	0.0004
species	Bacteroides salanitronis	376805	87	9980	510	1887	5.2888	0.0004
species	Bacteroides faecichinchillae	871325	87	12263	407	3590	3.4159	0.0004
species	Intestinimonas butyriciproducens	1297617	84	13706	480	12675	1.0813	0.0004
species	Bacteroides faecis	674529	81	6801	358	4142	1.6420	0.0004
species	Bilophila wadsworthia	35833	79	9651	240	9246	1.0438	0.0004
species	Dielma fastidiosa	1034346	77	8284	129	7965	1.0401	0.0004
species	Blautia obeum	40520	74	9970	86	9660	1.0321	0.0003
species	Bacteroides stercoris	46506	73	6154	288	1280	4.8078	0.0003
species	Clostridiales bacterium VE202-03	1232439	73	14880	151	11856	1.2551	0.0003
species	Bacteroides nordii	291645	70	6795	17	1602	4.2416	0.0003
species	[Clostridium] leptum	1535	67	13406	98	13339	1.0050	0.0003
species	Bacteroides sp. 1_1_30	457387	64	3113	0	496	6.2762	0.0003
species	Bacteroides pyogenes	310300	61	3931	150	1579	2.4896	0.0003
species	Blautia sp. KLE 1732	1226324	58	6707	125	5746	1.1672	0.0003
species	Lachnospiraceae bacterium 3_1_46FAA	665950	57	7887	5	6918	1.1401	0.0003
species	Prevotella copri	165179	53	7538	383	1909	3.9487	0.0002
species	[Clostridium] bolteae	208479	52	6142	8	5676	1.0821	0.0002
species	Bacteroides gallinarum	376806	51	6227	232	1439	4.3273	0.0002
species	Prevotella bergensis	242750	51	5262	98	943	5.5801	0.0002
species	Bacteroides fluxus	626930	51	4044	48	1369	2.9540	0.0002
species	Bacteroides sp. 3_1_23	457390	50	4502	51	1149	3.9182	0.0002
species	Alistipes timonensis	1465754	49	4163	171	1896	2.1957	0.0002
species	Bacteroides sp. D20	585543	49	3190	40	1135	2.8106	0.0002
species	Alistipes inops	1501391	48	3262	104	1235	2.6413	0.0002
species	Bacteroides oleiciplenus	626931	44	4135	23	730	5.6644	0.0002
species	[Clostridium] clostridioforme	1531	44	6435	199	6137	1.0486	0.0002
species	Bacteroides sp. 2_1_33B	469589	44	6279	105	2188	2.8697	0.0002
species	Barnesiella viscericola	397865	42	2026	32	685	2.9577	0.0002
species	Clostridia bacterium UC5.1-1D1	1697794	42	6048	91	5964	1.0141	0.0002
species	Flavonifractor plautii	292800	40	5038	83	4968	1.0141	0.0002
species	[Ruminococcus] gnavus	33038	37	4571	82	4130	1.1068	0.0002
species	Erysipelotrichaceae bacterium 3_1_53	658659	36	4818	60	4568	1.0547	0.0002
species	Collinsella sp. 4_8_47FAA	742722	36	3180	79	2655	1.1977	0.0002
species	Ruminococcaceae bacterium D16	552398	36	4360	151	3893	1.1200	0.0002
species	Pseudoflavonifractor capillosus	106588	35	4065	112	2973	1.3673	0.0002
species	Paraprevotella clara	454154	34	1955	59	470	4.1596	0.0002
species	Blautia sp. GD9	1737424	32	3592	38	3379	1.0630	0.0001
species	Clostridia bacterium UC5.1-1D10	1697787	32	5485	68	5453	1.0059	0.0001
species	Collinsella aerofaciens	74426	32	3696	95	2674	1.3822	0.0001
species	Ruminococcus sp. 5_1_39BFAA	457412	31	3785	10	3754	1.0083	0.0001
species	Butyricicoccus pullicaecorum	501571	30	4764	197	4445	1.0718	0.0001
species	Bacteroides barnesiae	376804	29	1940	74	766	2.5326	0.0001
species	Bacteroides sp. 3_1_19	469592	28	5627	42	3984	1.4124	0.0001
species	Bacteroides acidifaciens	85831	27	2901	69	778	3.7288	0.0001
species	Bacteroides eggerthii	28111	27	1142	6	347	3.2911	0.0001
species	Bacteroides sp. 4_1_36	457393	27	1562	16	527	2.9639	0.0001
species	[Ruminococcus] torques	33039	27	4296	6	3625	1.1851	0.0001
species	Intestinimonas sp. GD2	1673721	25	3430	13	3352	1.0233	0.0001
species	Parabacteroides sp. D13	563193	25	1785	11	587	3.0409	0.0001
species	Roseburia hominis	301301	25	3475	33	3450	1.0072	0.0001
species	Bacteroides salyersiae	291644	24	2603	31	1266	2.0561	0.0001
species	Alistipes sp. AL-1	1499682	24	1715	93	1070	1.6028	0.0001
species	Bacteroides xylanisolvens	371601	24	1535	44	554	2.7708	0.0001
species	Clostridium sp. M62/1	411486	23	2718	139	2640	1.0295	0.0001
species	Bacteroides sp. D22	585544	23	1078	19	133	8.1053	0.0001
species	Bacteroides sp. D2	556259	23	1532	25	546	2.8059	0.0001
species	Firmicutes bacterium ASF500	1378168	21	1423	80	1219	1.1674	0.0001
species	Parabacteroides goldsteinii	328812	21	747	1	145	5.1517	0.0001
species	Subdoligranulum sp. 4_3_54A2FAA	665956	21	2762	90	2607	1.0595	0.0001
species	Bacteroides coprocola	310298	20	1656	6	766	2.1619	0.0001
species	Anaerotruncus colihominis	169435	20	3542	159	3300	1.0733	0.0001
species	Hungatella hathewayi	154046	19	1989	41	1899	1.0474	0.0001
species	Candidatus Bacteroides timonensis	1470345	18	1212	83	204	5.9412	0.0001
species	Collinsella tanakaei	626935	18	3937	122	3919	1.0046	0.0001
species	Clostridia bacterium UC5.1-2F7	1697792	17	2758	16	2741	1.0062	0.0001
species	Ruminococcaceae bacterium 585-1	1550024	17	2569	46	2314	1.1102	0.0001
species	[Bacteroides] pectinophilus	384638	17	3334	106	3094	1.0776	0.0001
species	Clostridium sp. KLE 1755	1226325	16	1971	9	1955	1.0082	0.0001
species	Sanguibacteroides justesenii	1547597	16	1076	55	276	3.8986	0.0001
species	Phascolarctobacterium succinatutens	626940	16	926	34	870	1.0644	0.0001
species	[Eubacterium] hallii	39488	16	2006	95	1865	1.0756	0.0001
species	Oscillibacter sp. ER4	1519439	15	1591	110	1544	1.0304	0.0001
species	Tyzzerella nexilis	29361	15	1566	54	1432	1.0936	0.0001
species	Oscillibacter sp. 1-3	1235797	15	933	42	767	1.2164	0.0001
species	Escherichia coli	562	15	2246	23	1948	1.1530	0.0001
species	Bacteroides sp. 3_1_13	457389	15	1020	26	386	2.6425	0.0001
species	Blautia producta	33035	14	2504	23	2490	1.0056	0.0001
species	Butyricimonas synergistica	544644	14	2946	175	1515	1.9446	0.0001
species	Bacteroides sp. 14(A)	1163670	14	1953	138	1164	1.6778	0.0001
species	Coprobacter secundus	1501392	13	1299	56	760	1.7092	0.0001
species	Butyricimonas virosa	544645	13	1177	4	395	2.9797	0.0001
species	Clostridia bacterium UC5.1-1E11	1697793	12	1636	23	1624	1.0074	0.0001
species	Prevotella bivia	28125	12	542	8	112	4.8393	0.0001
species	Peptoclostridium difficile	1496	12	1618	43	1606	1.0075	0.0001
species	Bacteroides plebeius	310297	12	1752	127	453	3.8675	0.0001
species	Ruminococcus sp. JC304	1095771	10	805	11	763	1.0550	0.0000
species	[Clostridium] symbiosum	1512	10	587	7	541	1.0850	0.0000
species	Alistipes indistinctus	626932	10	434	10	348	1.2471	0.0000
species	Candidatus Alistipes marseilloanorexicus	1470347	10	735	12	659	1.1153	0.0000
species	Bacteroides helcogenes	290053	10	751	51	171	4.3918	0.0000
species	Roseburia inulinivorans	360807	10	910	8	792	1.1490	0.0000
species	Parabacteroides johnsonii	387661	9	979	2	756	1.2950	0.0000
species	Ruminococcus lactaris	46228	9	867	11	812	1.0677	0.0000
species	Bifidobacterium longum	216816	9	649	2	617	1.0519	0.0000
species	Prevotella sp. 109	1676614	9	834	24	328	2.5427	0.0000
species	Prevotella dentalis	52227	9	523	30	318	1.6447	0.0000
species	Eubacterium sp. 3_1_31	457402	9	811	0	802	1.0112	0.0000
species	Bacteroides reticulotermitis	1133319	8	444	10	196	2.2653	0.0000
species	Roseburia intestinalis	166486	8	1025	17	831	1.2335	0.0000
species	Dorea formicigenerans	39486	8	924	15	916	1.0087	0.0000
species	Parabacteroides gordonii	574930	8	802	17	402	1.9950	0.0000
species	Eubacterium ramulus	39490	8	1034	1	1026	1.0078	0.0000
species	Catonella morbi	43997	8	1182	39	1045	1.1311	0.0000
species	Ruminococcaceae bacterium cv2	1627893	7	1388	10	1381	1.0051	0.0000
species	Bacteroides clarus	626929	7	1594	105	509	3.1316	0.0000
species	bacterium LF-3	1504823	7	319	1	280	1.1393	0.0000
species	Eubacterium desmolans	39484	7	537	14	530	1.0132	0.0000
species	Akkermansia muciniphila	239935	7	991	54	984	1.0071	0.0000
species	Lactococcus lactis	1358	7	784	7	777	1.0090	0.0000
species	Bacteroidaceae bacterium MS4	1347393	6	249	8	76	3.2763	0.0000
species	Oscillibacter ruminantium	1263547	6	302	8	296	1.0203	0.0000
species	Subdoligranulum variabile	214851	6	370	12	309	1.1974	0.0000
species	Parabacteroides sp. D26	658662	6	228	1	112	2.0357	0.0000
species	Rikenella microfusus	28139	6	882	37	289	3.0519	0.0000
species	Prevotella intermedia	28131	6	378	30	186	2.0323	0.0000
species	Ruminococcaceae bacterium AM2	1650663	6	371	5	365	1.0164	0.0000
species	Lachnospiraceae bacterium 3-1	397288	5	169	0	131	1.2901	0.0000
species	Erysipelotrichaceae bacterium 6_1_45	469614	5	590	11	585	1.0085	0.0000
species	Bacteroides graminisolvens	477666	5	247	7	209	1.1818	0.0000
species	Erysipelotrichaceae bacterium 21_3	658657	5	444	15	375	1.1840	0.0000
species	Porphyromonas bennonis	501496	5	708	30	703	1.0071	0.0000
species	Oscillibacter valericigenes	351091	5	248	9	243	1.0206	0.0000
species	Bacteroides sp. 2_1_56FAA	665938	5	571	20	180	3.1722	0.0000
species	Peptostreptococcus stomatis	341694	5	1042	18	1037	1.0048	0.0000
species	Clostridiales bacterium VE202-21	1232453	5	413	14	408	1.0123	0.0000
species	Porphyromonas uenonis	281920	5	910	57	905	1.0055	0.0000
species	Enterococcus cecorum	44008	5	542	29	389	1.3933	0.0000
species	Clostridia bacterium UC5.1-2H11	1697795	4	293	12	289	1.0138	0.0000
species	Marvinbryantia formatexigens	168384	4	213	5	209	1.0191	0.0000
species	Dorea sp. 5-2	1235798	4	270	10	175	1.5429	0.0000
species	Blautia schinkii	180164	4	159	1	155	1.0258	0.0000
species	Clostridiales bacterium 1_7_47FAA	457421	4	545	5	541	1.0074	0.0000
species	Paraprevotella xylaniphila	454155	4	457	19	328	1.3933	0.0000
species	Oscillibacter sp. KLE 1745	1226323	4	204	0	200	1.0200	0.0000
species	Eubacterium ventriosum	39496	4	320	7	316	1.0127	0.0000
species	Dorea sp. AGR2135	1280669	4	273	5	269	1.0149	0.0000
species	[Eubacterium] eligens	39485	4	302	4	298	1.0134	0.0000
species	Streptococcus thermophilus	1308	4	313	2	309	1.0129	0.0000
species	Ruminococcaceae bacterium mt9	1673717	3	120	3	117	1.0256	0.0000
species	Oscillibacter sp. KLE 1728	1226322	3	143	2	140	1.0214	0.0000
species	Anaerostipes hadrus	649756	3	304	7	301	1.0100	0.0000
species	Salmonella enterica	28901	3	528	7	347	1.5216	0.0000
species	Ruminococcus champanellensis	1161942	3	276	6	273	1.0110	0.0000
species	Clostridiales bacterium VE202-27	1232457	3	165	0	162	1.0185	0.0000
species	Ruminococcus gauvreauii	438033	3	105	1	102	1.0294	0.0000
species	Lachnospira multipara	28051	3	174	7	128	1.3594	0.0000
species	Clostridiales bacterium NK3B98	877414	3	98	1	95	1.0316	0.0000
species	Eubacterium sp. 14-2	1235790	3	188	14	185	1.0162	0.0000
species	Porphyromonas asaccharolytica	28123	3	223	12	220	1.0136	0.0000
species	Eggerthella lenta	84112	3	522	1	432	1.2083	0.0000
species	Streptococcus parasanguinis	1318	3	122	1	119	1.0252	0.0000
species	Coprobacillus sp. 8_1_38FAA	450746	3	125	2	122	1.0246	0.0000
species	Ruminococcaceae bacterium 668	1550025	3	319	7	316	1.0095	0.0000
species	Sharpea azabuensis	322505	3	99	0	64	1.5469	0.0000
