LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
family	Coriobacteriaceae	84107	50	3044	36	2671	1.1396	0.0001
family	Erythrobacteraceae	335929	42	2406	33	1491	1.6137	0.0000
family	Vibrionaceae	641	41	1298	3	578	2.2457	0.0000
family	Lactobacillaceae	33958	39	1589	6	1183	1.3432	0.0000
family	Moraxellaceae	468	38	2375	20	2016	1.1781	0.0000
family	Dermacoccaceae	145357	37	2060	54	1624	1.2685	0.0000
family	Mycoplasmataceae	2092	32	1797	6	1582	1.1359	0.0000
family	Spiroplasmataceae	2131	23	826	19	68	12.1471	0.0000
family	Comamonadaceae	80864	20	1075	11	839	1.2813	0.0000
family	Oceanospirillaceae	135620	17	615	6	173	3.5549	0.0000
family	Enterococcaceae	81852	15	610	2	409	1.4914	0.0000
family	Xanthomonadaceae	32033	15	920	13	841	1.0939	0.0000
family	Eggerthellaceae	1643826	13	792	2	702	1.1282	0.0000
family	Cytophagaceae	89373	11	343	0	183	1.8743	0.0000
family	Oscillospiraceae	216572	11	677	7	666	1.0165	0.0000
family	Shewanellaceae	267890	10	324	0	141	2.2979	0.0000
family	Paenibacillaceae	186822	10	306	0	118	2.5932	0.0000
family	Orbaceae	1240483	10	312	0	61	5.1148	0.0000
family	Sutterellaceae	995019	10	786	6	751	1.0466	0.0000
family	Psychromonadaceae	267894	9	305	0	72	4.2361	0.0000
family	Legionellaceae	444	9	278	0	89	3.1236	0.0000
family	Sphingobacteriaceae	84566	9	277	0	181	1.5304	0.0000
family	Francisellaceae	34064	9	646	2	637	1.0141	0.0000
family	Thermaceae	188786	9	399	2	390	1.0231	0.0000
family	Sphingomonadaceae	41297	8	527	12	491	1.0733	0.0000
family	Methylobacteriaceae	119045	8	409	3	262	1.5611	0.0000
family	Ferrimonadaceae	267892	7	498	13	214	2.3271	0.0000
family	Alcaligenaceae	506	7	236	1	172	1.3721	0.0000
family	Pseudoalteromonadaceae	267888	7	224	0	62	3.6129	0.0000
family	Alteromonadaceae	72275	5	156	0	121	1.2893	0.0000
family	Cellulomonadaceae	85016	5	352	13	347	1.0144	0.0000
family	Akkermansiaceae	1647988	4	149	2	145	1.0276	0.0000
family	Mycobacteriaceae	1762	4	144	0	140	1.0286	0.0000
family	Colwelliaceae	267889	4	130	0	63	2.0635	0.0000
family	Halomonadaceae	28256	3	92	0	60	1.5333	0.0000
family	Bradyrhizobiaceae	41294	3	152	3	149	1.0201	0.0000
family	Chitinophagaceae	563835	3	102	0	65	1.5692	0.0000
family	Nitrosomonadaceae	206379	3	138	3	135	1.0222	0.0000
family	Cyclobacteriaceae	563798	3	93	0	61	1.5246	0.0000
family	Methylococcaceae	403	3	104	0	101	1.0297	0.0000
family	Rhodobacteraceae	31989	3	174	4	171	1.0175	0.0000
genus	Gemella	1378	270106	16770995	185660	1473642	11.3806	0.2304
genus	Streptococcus	1301	235666	13308760	157569	1733865	7.6758	0.2010
genus	Rothia	32207	160599	11184463	116468	6742452	1.6588	0.1370
genus	Haemophilus	724	149334	8802799	113906	1974643	4.4579	0.1274
genus	Prevotella	838	95988	6295380	82973	3833575	1.6422	0.0819
genus	Veillonella	29465	79384	5017336	69504	1478173	3.3943	0.0677
genus	Porphyromonas	836	28206	1706586	27443	502389	3.3969	0.0241
genus	Fusobacterium	848	24463	1330435	17964	463383	2.8711	0.0209
genus	Capnocytophaga	1016	18681	1238872	19692	948447	1.3062	0.0159
genus	Actinomyces	1654	16722	1064390	13560	881287	1.2078	0.0143
genus	Lautropia	47670	11638	707927	8959	500751	1.4137	0.0099
genus	Campylobacter	194	9199	567146	11361	453427	1.2508	0.0078
genus	Kingella	32257	8802	560683	8682	421660	1.3297	0.0075
genus	Neisseria	482	7005	417738	4388	232177	1.7992	0.0060
genus	Abiotrophia	46123	6584	471775	10235	361485	1.3051	0.0056
genus	Leptotrichia	32067	5844	341541	4152	258878	1.3193	0.0050
genus	Corynebacterium	1716	5619	386847	4736	342445	1.1297	0.0048
genus	Oribacterium	265975	5319	356449	4868	303993	1.1726	0.0045
genus	Carnobacterium	2747	4814	283848	3980	146963	1.9314	0.0041
genus	Aggregatibacter	416916	3844	242752	4279	142732	1.7008	0.0033
genus	Staphylococcus	1279	3826	211854	3903	83703	2.5310	0.0033
genus	Lachnoanaerobaculum	1164882	2054	116240	1064	96679	1.2023	0.0018
genus	Alloprevotella	1283313	1842	118458	3123	71973	1.6459	0.0016
genus	Megasphaera	906	1625	116141	1391	102621	1.1317	0.0014
genus	Stomatobaculum	1213720	1599	105097	2389	89134	1.1791	0.0014
genus	Granulicatella	117563	1274	79393	1720	58918	1.3475	0.0011
genus	Solobacterium	123375	1046	75155	2246	68579	1.0959	0.0009
genus	Bacteroides	816	777	52225	312	48151	1.0846	0.0007
genus	Propionibacterium	1743	735	43902	688	40513	1.0837	0.0006
genus	Atopobium	1380	638	39068	746	34858	1.1208	0.0005
genus	Cardiobacterium	2717	566	33894	362	28123	1.2052	0.0005
genus	Pasteurella	745	566	29433	365	7244	4.0631	0.0005
genus	Actinobaculum	76833	542	33389	268	30708	1.0873	0.0005
genus	Treponema	157	504	32586	441	29961	1.0876	0.0004
genus	Dialister	39948	485	32937	373	30682	1.0735	0.0004
genus	Alistipes	239759	405	27583	179	25546	1.0797	0.0003
genus	Peptostreptococcus	1257	398	25474	551	22713	1.1216	0.0003
genus	Eubacterium	1730	395	27808	213	25256	1.1010	0.0003
genus	Tannerella	195950	331	23972	118	23083	1.0385	0.0003
genus	Trueperella	1069494	311	16892	229	13680	1.2348	0.0003
genus	Peptoniphilus	162289	298	16753	191	8542	1.9613	0.0003
genus	Ruminococcus	1263	296	21015	225	19255	1.0914	0.0003
genus	Selenomonas	970	261	16093	181	14798	1.0875	0.0002
genus	Isoptericola	254250	230	14463	328	10301	1.4040	0.0002
genus	Lactococcus	1357	228	14371	301	5297	2.7130	0.0002
genus	Catonella	43996	221	15219	351	13712	1.1099	0.0002
genus	Faecalibacterium	216851	216	14113	182	13438	1.0502	0.0002
genus	Actinobacillus	713	167	6930	137	2776	2.4964	0.0001
genus	Sanguibacter	60919	160	8929	163	6543	1.3647	0.0001
genus	Eikenella	538	138	8066	145	6990	1.1539	0.0001
genus	Mannheimia	75984	129	5407	89	2155	2.5090	0.0001
genus	Odoribacter	283168	121	8736	40	7873	1.1096	0.0001
genus	Filifactor	44259	120	8239	73	7346	1.1216	0.0001
genus	Bifidobacterium	1678	105	6797	34	6610	1.0283	0.0001
genus	Parvimonas	543311	105	5920	53	5327	1.1113	0.0001
genus	Leucobacter	55968	91	5141	20	3821	1.3455	0.0001
genus	Chlamydia	810	77	4455	5	406	10.9729	0.0001
genus	Clostridium	1485	76	3969	40	3005	1.3208	0.0001
genus	Paraprevotella	577309	76	5342	96	4747	1.1253	0.0001
genus	Roseburia	841	72	5107	40	4836	1.0560	0.0001
genus	Bacillus	1386	62	2623	24	1090	2.4064	0.0001
genus	Blautia	572511	62	3825	34	3491	1.0957	0.0001
genus	Xylanimonas	186188	62	3346	54	2510	1.3331	0.0001
genus	Pseudomonas	286	52	2523	13	804	3.1381	0.0000
genus	Morococcus	212742	50	3234	40	1390	2.3266	0.0000
genus	Parabacteroides	375288	49	3105	14	2996	1.0364	0.0000
genus	Chryseobacterium	59732	45	1574	17	712	2.2107	0.0000
genus	Barnesiella	397864	45	3327	49	3160	1.0528	0.0000
genus	Riemerella	34084	45	1720	23	1151	1.4944	0.0000
genus	Porphyrobacter	1111	42	2406	33	1491	1.6137	0.0000
genus	Butyricimonas	574697	42	2956	17	2765	1.0691	0.0000
genus	Anaeroglobus	156454	38	2929	38	2877	1.0181	0.0000
genus	Collinsella	102106	37	2269	26	2016	1.1255	0.0000
genus	Kytococcus	57499	37	2060	54	1624	1.2685	0.0000
genus	Lactobacillus	1578	35	1456	6	1085	1.3419	0.0000
genus	Acinetobacter	469	32	2000	10	1647	1.2143	0.0000
genus	Catenibacterium	135858	32	2177	49	1958	1.1118	0.0000
genus	Basfia	697331	31	1112	13	561	1.9822	0.0000
genus	Mycoplasma	2093	31	1765	6	1551	1.1380	0.0000
genus	Avibacterium	292486	28	1294	44	718	1.8022	0.0000
genus	Necropsobacter	908284	27	1560	48	823	1.8955	0.0000
genus	Dorea	189330	27	1875	17	1785	1.0504	0.0000
genus	Bibersteinia	476528	25	1058	25	279	3.7921	0.0000
genus	Spiroplasma	2132	23	826	19	68	12.1471	0.0000
genus	Vibrio	662	22	682	0	309	2.2071	0.0000
genus	Ruminiclostridium	1508657	21	1605	21	1540	1.0422	0.0000
genus	Gallibacterium	155493	21	703	0	296	2.3750	0.0000
genus	Bergeyella	59735	18	655	1	352	1.8608	0.0000
genus	Enterococcus	1350	15	610	2	409	1.4914	0.0000
genus	Tyzzerella	1506577	15	857	5	785	1.0917	0.0000
genus	Histophilus	214906	15	634	12	469	1.3518	0.0000
genus	Yersinia	629	14	438	0	181	2.4199	0.0000
genus	Mogibacterium	86331	14	947	28	827	1.1451	0.0000
genus	Butyrivibrio	830	14	446	1	258	1.7287	0.0000
genus	Coprococcus	33042	14	944	9	886	1.0655	0.0000
genus	Flavobacterium	237	13	432	1	226	1.9115	0.0000
genus	Photobacterium	657	12	406	3	211	1.9242	0.0000
genus	Providencia	586	11	359	1	315	1.1397	0.0000
genus	Paenibacillus	44249	10	306	0	118	2.5932	0.0000
genus	Oscillibacter	459786	10	603	7	593	1.0169	0.0000
genus	Shewanella	22	10	324	0	141	2.2979	0.0000
genus	Thermus	270	9	399	2	390	1.0231	0.0000
genus	Francisella	262	9	646	2	637	1.0141	0.0000
genus	Gardnerella	2701	9	527	11	400	1.3175	0.0000
genus	Senegalimassilia	1473205	9	591	5	569	1.0387	0.0000
genus	Legionella	445	9	278	0	89	3.1236	0.0000
genus	Shuttleworthia	177971	9	608	3	527	1.1537	0.0000
genus	Psychromonas	67572	9	305	0	72	4.2361	0.0000
genus	Holdemanella	1573535	8	344	4	306	1.1242	0.0000
genus	Marinomonas	28253	8	311	6	73	4.2603	0.0000
genus	Acidovorax	12916	8	434	1	382	1.1361	0.0000
genus	Pseudoalteromonas	53246	7	224	0	62	3.6129	0.0000
genus	Salmonella	590	7	339	1	302	1.1225	0.0000
genus	Lachnoclostridium	1506553	7	355	3	348	1.0201	0.0000
genus	Arcanobacterium	28263	7	477	7	404	1.1807	0.0000
genus	Ferrimonas	44011	7	498	13	214	2.3271	0.0000
genus	Streptobacillus	34104	7	349	10	342	1.0205	0.0000
genus	Scardovia	196081	7	558	11	494	1.1296	0.0000
genus	Intestinimonas	1392389	6	318	3	312	1.0192	0.0000
genus	Verminephrobacter	364316	6	315	2	180	1.7500	0.0000
genus	Xanthomonas	338	6	364	5	358	1.0168	0.0000
genus	Pedobacter	84567	6	180	0	87	2.0690	0.0000
genus	Peptoclostridium	1481960	6	251	3	245	1.0245	0.0000
genus	Pseudoflavonifractor	1017280	6	396	2	390	1.0154	0.0000
genus	Eggerthia	1279384	6	282	1	276	1.0217	0.0000
genus	Candidatus Stoquefichus	1470349	6	254	0	182	1.3956	0.0000
genus	Cellulomonas	1707	5	352	13	347	1.0144	0.0000
genus	Parasutterella	577310	5	410	4	405	1.0123	0.0000
genus	Sutterella	40544	5	376	2	346	1.0867	0.0000
genus	Erysipelatoclostridium	1505663	5	343	5	322	1.0652	0.0000
genus	Stenotrophomonas	40323	5	350	7	345	1.0145	0.0000
genus	Epilithonimonas	358033	5	156	0	93	1.6774	0.0000
genus	Centipeda	82202	5	334	1	329	1.0152	0.0000
genus	Sphingomonas	13687	4	287	11	283	1.0141	0.0000
genus	Bordetella	517	4	123	0	62	1.9839	0.0000
genus	Megamonas	158846	4	224	2	192	1.1667	0.0000
genus	Colwellia	28228	4	130	0	63	2.0635	0.0000
genus	Escherichia	561	4	402	1	397	1.0126	0.0000
genus	Cryptobacterium	84162	4	289	0	270	1.0704	0.0000
genus	Methylobacterium	407	4	257	3	225	1.1422	0.0000
genus	Mageeibacillus	1637257	4	225	0	158	1.4241	0.0000
genus	Aquimarina	290174	4	180	6	90	2.0000	0.0000
genus	Gordonibacter	644652	4	268	2	264	1.0152	0.0000
genus	Aerococcus	1375	4	126	0	60	2.1000	0.0000
genus	Facklamia	66831	4	128	0	94	1.3617	0.0000
genus	Akkermansia	239934	4	149	2	145	1.0276	0.0000
genus	Chelonobacter	658623	4	134	1	130	1.0308	0.0000
genus	Mycobacterium	1763	4	144	0	140	1.0286	0.0000
genus	Pontibacter	323449	4	126	0	60	2.1000	0.0000
genus	Cobetia	204286	3	92	0	60	1.5333	0.0000
genus	Pediococcus	1253	3	101	0	67	1.5075	0.0000
genus	Ornithinibacillus	484508	3	104	2	65	1.6000	0.0000
genus	Arcobacter	28196	3	119	2	83	1.4337	0.0000
genus	Acetivibrio	35829	3	95	0	62	1.5323	0.0000
genus	Sebaldella	32068	3	104	1	71	1.4648	0.0000
genus	Gracilibacillus	74385	3	94	0	61	1.5410	0.0000
genus	Johnsonella	43994	3	117	2	114	1.0263	0.0000
genus	Hungatella	1649459	3	116	0	113	1.0265	0.0000
genus	Niabella	379899	3	102	0	65	1.5692	0.0000
genus	Sphingobium	165695	3	200	1	169	1.1834	0.0000
genus	Moraxella	475	3	243	9	240	1.0125	0.0000
genus	Finegoldia	150022	3	227	6	133	1.7068	0.0000
genus	Dysgonomonas	156973	3	94	0	61	1.5410	0.0000
genus	Conchiformibius	334107	3	125	3	122	1.0246	0.0000
genus	Cetobacterium	180162	3	105	0	66	1.5909	0.0000
species	Gemella haemolysans	1379	254335	15776840	174104	909363	17.3493	0.2160
species	Streptococcus mitis	28037	150846	8470918	91812	328409	25.7938	0.1281
species	Rothia mucilaginosa	43675	105942	7291868	71435	4269991	1.7077	0.0900
species	Haemophilus parainfluenzae	729	62037	3432752	46547	563511	6.0917	0.0527
species	Haemophilus parahaemolyticus	735	55170	3429285	42576	716970	4.7830	0.0468
species	Rothia dentocariosa	2047	54029	3857514	44606	2446466	1.5768	0.0459
species	Veillonella dispar	39778	46068	2939868	38707	769983	3.8181	0.0391
species	Prevotella nanceiensis	425941	38854	2530774	39378	1100644	2.2994	0.0330
species	Veillonella sp. oral taxon 158	671228	27576	1727240	23265	488668	3.5346	0.0234
species	Streptococcus pseudopneumoniae	257758	25104	1385069	18533	133188	10.3994	0.0213
species	Fusobacterium periodonticum	860	23338	1270834	16917	424080	2.9967	0.0198
species	Haemophilus paraphrohaemolyticus	736	19002	1141187	14819	326282	3.4975	0.0161
species	Streptococcus parasanguinis	1318	18310	1062561	15303	582755	1.8233	0.0155
species	Gemella sanguinis	84135	14914	947062	10916	532715	1.7778	0.0127
species	Porphyromonas somerae	322095	14735	892257	13664	138614	6.4370	0.0125
species	Streptococcus pneumoniae	1313	14522	848259	14217	68708	12.3459	0.0123
species	Lautropia mirabilis	47671	11638	707927	8959	500751	1.4137	0.0099
species	Prevotella histicola	470565	10660	771546	8550	631921	1.2210	0.0091
species	Prevotella pallens	60133	9468	635857	4802	459200	1.3847	0.0080
species	Capnocytophaga gingivalis	1017	9219	636953	9393	469599	1.3564	0.0078
species	Campylobacter concisus	199	7999	489337	9494	381970	1.2811	0.0068
species	Actinomyces graevenitzii	55565	7661	529569	7016	432992	1.2230	0.0065
species	Prevotella melaninogenica	28132	7311	405170	5548	132580	3.0560	0.0062
species	Kingella denitrificans	502	6901	439768	7572	315302	1.3948	0.0059
species	Abiotrophia defectiva	46125	6584	471775	10235	361485	1.3051	0.0056
species	Haemophilus influenzae	727	6382	394579	4167	136133	2.8985	0.0054
species	Corynebacterium durum	61592	5056	347242	4239	306058	1.1346	0.0043
species	Carnobacterium maltaromaticum	2751	4810	283699	3980	146882	1.9315	0.0041
species	Streptococcus sanguinis	1305	4715	264038	2517	185444	1.4238	0.0040
species	Streptococcus sp. AS20	936578	4695	317270	1250	2754	115.2033	0.0040
species	Prevotella oris	28135	4661	329130	3324	300047	1.0969	0.0040
species	Haemophilus haemolyticus	726	4507	264558	3810	118587	2.2309	0.0038
species	Porphyromonas sp. KLE 1280	997829	4166	231506	3592	36197	6.3957	0.0035
species	Porphyromonas sp. oral taxon 279	712438	4155	226817	3822	38232	5.9326	0.0035
species	Oribacterium sinus	237576	3968	269844	4168	225259	1.1979	0.0034
species	Leptotrichia sp. oral taxon 215	712359	3936	230167	2956	164883	1.3959	0.0033
species	Staphylococcus pasteuri	45972	3811	211204	3902	83237	2.5374	0.0032
species	Prevotella salivae	228604	3599	260345	3476	225795	1.1530	0.0031
species	[Eubacterium] sulci	143393	3584	249622	3445	208447	1.1975	0.0030
species	Neisseria meningitidis	487	3504	202419	1789	89766	2.2550	0.0030
species	Capnocytophaga sputigena	1019	3219	194673	2889	140527	1.3853	0.0027
species	Streptococcus sp. 263_SSPC	1579343	2929	168934	3226	92476	1.8268	0.0025
species	Capnocytophaga sp. oral taxon 329	706435	2870	200928	4072	173691	1.1568	0.0024
species	Streptococcus infantis	68892	2757	150208	1773	76674	1.9590	0.0023
species	Prevotella sp. ICM33	1161412	2661	159878	1717	46975	3.4035	0.0023
species	Prevotella nigrescens	28133	2582	170255	1241	153991	1.1056	0.0022
species	Porphyromonas catoniae	41976	2574	181339	3243	152692	1.1876	0.0022
species	Actinomyces sp. ICM39	1105029	2439	139369	1514	102626	1.3580	0.0021
species	Veillonella parvula	29466	2177	134287	3268	71399	1.8808	0.0018
species	Prevotella sp. oral taxon 306	712461	2027	132132	1593	107998	1.2235	0.0017
species	Porphyromonas endodontalis	28124	2004	145457	2389	125601	1.1581	0.0017
species	Prevotella sp. C561	563031	1941	125032	1829	99999	1.2503	0.0016
species	Haemophilus sputorum	1078480	1917	123952	1759	105203	1.1782	0.0016
species	Aggregatibacter aphrophilus	732	1886	123244	2524	53941	2.2848	0.0016
species	Kingella oralis	505	1839	117212	1040	103924	1.1279	0.0016
species	Capnocytophaga sp. oral taxon 326	712212	1694	101938	1492	78815	1.2934	0.0014
species	Prevotella sp. oral taxon 473	712469	1677	107436	2857	62786	1.7111	0.0014
species	Aggregatibacter sp. oral taxon 458	712148	1675	104642	1467	79030	1.3241	0.0014
species	Megasphaera micronuciformis	187326	1623	116075	1391	102557	1.1318	0.0014
species	Stomatobaculum longum	796942	1599	105097	2389	89134	1.1791	0.0014
species	Prevotella sp. oral taxon 299	652716	1559	83303	2108	38990	2.1365	0.0013
species	Prevotella scopos	589437	1544	94123	823	74856	1.2574	0.0013
species	Leptotrichia sp. oral taxon 212	712357	1431	84020	824	69437	1.2100	0.0012
species	Lachnoanaerobaculum sp. ICM7	936594	1408	77772	626	62484	1.2447	0.0012
species	Prevotella denticola	28129	1380	90068	721	82834	1.0873	0.0012
species	Actinomyces sp. S6-Spd3	1284680	1346	90833	1338	81780	1.1107	0.0011
species	Neisseria sp. oral taxon 014	641148	1335	85536	868	71089	1.2032	0.0011
species	Streptococcus salivarius	1304	1194	68697	924	41678	1.6483	0.0010
species	Prevotella pleuritidis	407975	1169	83054	556	77131	1.0768	0.0010
species	Actinomyces massiliensis	461393	1158	70632	498	66455	1.0629	0.0010
