LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
family	Ruminococcaceae	541000	7	491	10	453	1.0839	0.0000
family	Eubacteriaceae	186806	7	525	5	350	1.5000	0.0000
family	Comamonadaceae	80864	7	372	4	227	1.6388	0.0000
family	Propionibacteriaceae	31957	7	423	0	416	1.0168	0.0000
family	Enterobacteriaceae	543	5	287	0	246	1.1667	0.0000
family	Sutterellaceae	995019	5	400	1	356	1.1236	0.0000
family	Neisseriaceae	481	4	201	2	163	1.2331	0.0000
family	Pseudomonadaceae	135621	4	327	1	269	1.2156	0.0000
family	Bacillaceae	186817	3	127	0	90	1.4111	0.0000
genus	Lactobacillus	1578	737986	51628432	181090	4763563	10.8382	0.9942
genus	Prevotella	838	1495	115860	1866	103534	1.1191	0.0020
genus	Gardnerella	2701	988	81006	446	74597	1.0859	0.0013
genus	Anaerococcus	165779	410	28063	204	25076	1.1191	0.0006
genus	Campylobacter	194	271	17187	161	15335	1.1208	0.0004
genus	Finegoldia	150022	237	17040	230	15383	1.1077	0.0003
genus	Peptoniphilus	162289	155	10202	131	9366	1.0893	0.0002
genus	Ureaplasma	2129	136	7488	5	6883	1.0879	0.0002
genus	Porphyromonas	836	98	6700	59	5675	1.1806	0.0001
genus	Bacteroides	816	79	5710	42	4938	1.1563	0.0001
genus	Acinetobacter	469	62	3534	33	2703	1.3074	0.0001
genus	Dialister	39948	44	3592	18	3223	1.1145	0.0001
genus	Peptostreptococcus	1257	39	2815	4	2545	1.1061	0.0001
genus	Mobiluncus	2050	30	2437	11	2230	1.0928	0.0000
genus	Corynebacterium	1716	27	1915	26	1753	1.0924	0.0000
genus	Atopobium	1380	25	2064	21	1858	1.1109	0.0000
genus	Veillonella	29465	23	1709	31	1555	1.0990	0.0000
genus	Solobacterium	123375	17	1201	26	1077	1.1151	0.0000
genus	Actinomyces	1654	17	1284	17	1106	1.1609	0.0000
genus	Fenollaria	1686313	17	919	12	837	1.0980	0.0000
genus	Afipia	1033	13	599	3	412	1.4539	0.0000
genus	Rothia	32207	13	895	6	870	1.0287	0.0000
genus	Streptococcus	1301	12	685	1	575	1.1913	0.0000
genus	Lawsonella	1847725	12	847	19	799	1.0601	0.0000
genus	Mycobacterium	1763	11	468	2	317	1.4763	0.0000
genus	Alistipes	239759	11	873	1	692	1.2616	0.0000
genus	Capnocytophaga	1016	10	586	4	446	1.3139	0.0000
genus	Facklamia	66831	8	554	0	319	1.7367	0.0000
genus	Barnesiella	397864	8	694	6	534	1.2996	0.0000
genus	Eubacterium	1730	7	525	5	350	1.5000	0.0000
genus	Varibaculum	184869	7	563	3	524	1.0744	0.0000
genus	Roseburia	841	6	394	0	300	1.3133	0.0000
genus	Ruminococcus	1263	5	315	5	279	1.1290	0.0000
genus	Sutterella	40544	5	400	1	356	1.1236	0.0000
genus	Propionibacterium	1743	5	265	0	260	1.0192	0.0000
genus	Acidovorax	12916	4	223	4	110	2.0273	0.0000
genus	Megasphaera	906	4	274	4	192	1.4271	0.0000
genus	Pseudomonas	286	4	327	1	269	1.2156	0.0000
genus	Odoribacter	283168	4	371	0	333	1.1141	0.0000
genus	Escherichia	561	4	257	0	217	1.1843	0.0000
genus	Bacillus	1386	3	127	0	90	1.4111	0.0000
species	Lactobacillus crispatus	47770	714920	49918733	143193	4472898	11.1603	0.9632
species	Lactobacillus kefiranofaciens	267818	19289	1454360	34578	74091	19.6294	0.0260
species	Lactobacillus jensenii	109790	1960	130368	196	116686	1.1173	0.0026
species	Prevotella timonensis	386414	1272	99194	1757	88916	1.1156	0.0017
species	Lactobacillus vaginalis	1633	1231	89784	2889	74709	1.2018	0.0017
species	Gardnerella vaginalis	2702	988	81006	446	74597	1.0859	0.0013
species	Anaerococcus tetradius	33036	378	26254	179	23372	1.1233	0.0005
species	Lactobacillus iners	147802	296	18116	73	13152	1.3774	0.0004
species	Finegoldia magna	1260	237	17040	230	15383	1.1077	0.0003
species	Campylobacter ureolyticus	827	231	14718	130	13224	1.1130	0.0003
species	Prevotella corporis	28128	151	11624	66	10412	1.1164	0.0002
species	Peptoniphilus harei	54005	141	9372	120	8590	1.0910	0.0002
species	Ureaplasma parvum	134821	136	7488	5	6883	1.0879	0.0002
species	Lactobacillus coleohominis	181675	87	6495	36	4974	1.3058	0.0001
species	Lactobacillus gasseri	1596	87	4407	11	2793	1.5779	0.0001
species	Porphyromonas uenonis	281920	77	5264	43	4586	1.1478	0.0001
species	Acinetobacter junii	40215	50	2796	27	2210	1.2652	0.0001
species	Lactobacillus reuteri	1598	46	2443	66	1552	1.5741	0.0001
species	Dialister micraerophilus	309120	44	3592	18	3223	1.1145	0.0001
species	Campylobacter hominis	76517	39	2374	29	2017	1.1770	0.0001
species	Peptostreptococcus anaerobius	1261	39	2815	4	2545	1.1061	0.0001
species	Mobiluncus curtisii	2051	30	2437	11	2230	1.0928	0.0000
species	Bacteroides massiliensis	204516	24	1590	6	1536	1.0352	0.0000
species	Lactobacillus oris	1632	22	1561	19	1157	1.3492	0.0000
species	Prevotella buccalis	28127	21	1607	20	1248	1.2877	0.0000
species	Atopobium vaginae	82135	19	1575	19	1474	1.0685	0.0000
species	Solobacterium moorei	102148	17	1201	26	1077	1.1151	0.0000
species	Bacteroides stercoris	46506	17	1271	18	1049	1.2116	0.0000
species	Fenollaria massiliensis	938288	17	919	12	837	1.0980	0.0000
species	Lactobacillus hominis	1203033	16	512	0	62	8.2581	0.0000
species	Veillonella montpellierensis	187328	16	1117	22	1020	1.0951	0.0000
species	Anaerococcus sp. PH9	1118055	15	771	5	683	1.1288	0.0000
species	Bacteroides coprocola	310298	14	1193	2	878	1.3588	0.0000
species	Lawsonella clevelandensis	1528099	12	847	19	799	1.0601	0.0000
species	Porphyromonas bennonis	501496	12	898	14	730	1.2301	0.0000
species	Afipia broomeae	56946	12	569	3	383	1.4856	0.0000
species	Prevotella bivia	28125	12	653	0	542	1.2048	0.0000
species	Rothia dentocariosa	2047	11	741	5	718	1.0320	0.0000
species	Corynebacterium matruchotii	43768	11	841	9	830	1.0133	0.0000
species	Corynebacterium durum	61592	10	678	4	604	1.1225	0.0000
species	Facklamia hominis	178214	8	554	0	319	1.7367	0.0000
species	Barnesiella intestinihominis	487174	8	694	6	534	1.2996	0.0000
species	Varibaculum cambriense	184870	7	563	3	524	1.0744	0.0000
species	Anaerococcus prevotii	33034	7	445	10	438	1.0160	0.0000
species	Lactobacillus antri	227943	7	356	3	349	1.0201	0.0000
species	Bacteroides plebeius	310297	7	567	14	560	1.0125	0.0000
species	Prevotella disiens	28130	7	507	1	500	1.0140	0.0000
species	Veillonella dispar	39778	6	503	7	447	1.1253	0.0000
species	Tissierellia bacterium GD9	1723384	6	541	16	490	1.1041	0.0000
species	Prevotella denticola	28129	6	504	1	424	1.1887	0.0000
species	Mycobacterium chelonae	1774	6	288	2	282	1.0213	0.0000
species	Alistipes putredinis	28117	6	534	0	358	1.4916	0.0000
species	Porphyromonas asaccharolytica	28123	6	333	2	228	1.4605	0.0000
species	Capnocytophaga gingivalis	1017	5	342	4	283	1.2085	0.0000
species	Peptoniphilus grossensis	1465756	5	236	0	191	1.2356	0.0000
species	Sutterella wadsworthensis	40545	5	400	1	356	1.1236	0.0000
species	Ruminococcus bicirculans	1160721	5	315	5	279	1.1290	0.0000
species	Bacteroides ovatus	28116	5	210	0	168	1.2500	0.0000
species	Acidovorax temperans	80878	4	223	4	110	2.0273	0.0000
species	[Eubacterium] rectale	39491	4	291	0	218	1.3349	0.0000
species	Corynebacterium pyruviciproducens	598660	4	255	4	180	1.4167	0.0000
species	Acinetobacter calcoaceticus	471	4	261	2	133	1.9624	0.0000
species	Actinomyces sp. SD1	1673722	4	349	4	307	1.1368	0.0000
species	Peptoniphilus duerdenii	507750	4	293	11	289	1.0138	0.0000
species	Roseburia faecis	301302	4	265	0	199	1.3317	0.0000
species	Odoribacter splanchnicus	28118	4	371	0	333	1.1141	0.0000
species	Bacteroides caccae	47678	4	348	1	344	1.0116	0.0000
species	Escherichia coli	562	4	257	0	217	1.1843	0.0000
species	Propionibacterium humerusii	1050843	4	202	0	198	1.0202	0.0000
species	Prevotella pleuritidis	407975	4	390	5	383	1.0183	0.0000
species	Capnocytophaga sputigena	1019	3	164	0	115	1.4261	0.0000
species	Lactobacillus frumenti	104955	3	240	10	139	1.7266	0.0000
species	Actinomyces massiliensis	461393	3	238	1	184	1.2935	0.0000
species	Lactobacillus ultunensis	227945	3	109	1	106	1.0283	0.0000
species	Prevotella enoeca	76123	3	209	2	159	1.3145	0.0000
species	Prevotella bergensis	242750	3	189	2	186	1.0161	0.0000
species	Streptococcus anginosus	1328	3	172	0	169	1.0178	0.0000
species	Lactobacillus ingluviei	148604	3	120	3	83	1.4458	0.0000
species	Eubacterium ventriosum	39496	3	164	0	112	1.4643	0.0000
species	Prevotella pallens	60133	3	176	0	135	1.3037	0.0000
species	Anaerococcus lactolyticus	33032	3	136	2	133	1.0226	0.0000
species	Streptococcus agalactiae	1311	3	220	1	217	1.0138	0.0000
species	Prevotella sp. S7-1-8	1284775	3	279	6	192	1.4531	0.0000
species	Bacteroides uniformis	820	3	257	0	163	1.5767	0.0000
